LAMMPS data file via write_data, version 3 Mar 2020, timestep = 40000000

30940 atoms
1 atom types

0.0000000000000000e+00 3.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 3.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 3.0000000000000000e+01 zlo zhi
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz

Atoms # sphere

26798 1 1.0000000000000000e+00 1.9098593171027443e+00 3.5743309623035078e+00 4.5234077989574368e+00 3.7714603261005304e+00 -475 -1 7
7069 1 1.0000000000000000e+00 1.9098593171027443e+00 2.7522305390690054e+00 4.8911614393823513e+00 2.0392445675821573e+00 79 -1 5
3849 1 1.0000000000000000e+00 1.9098593171027443e+00 3.4543170177845917e+00 3.6415627993858352e-01 4.7249546098001378e+00 -191 0 5
29505 1 1.0000000000000000e+00 1.9098593171027443e+00 2.5411429505298377e+00 4.9437797653094231e+00 9.0968699084485877e-02 -57 0 4
6779 1 1.0000000000000000e+00 1.9098593171027443e+00 2.8487131529711500e+00 1.3422727246338937e+00 1.7444749828204811e-01 -120 -1 4
30005 1 1.0000000000000000e+00 1.9098593171027443e+00 2.6527910673761981e+00 4.9015812507898451e+00 1.0689030682604268e+00 234 0 6
12221 1 1.0000000000000000e+00 1.9098593171027443e+00 3.0214591195288003e+00 4.2563019693053122e-01 3.8408391819272074e+00 338 0 7
1149 1 1.0000000000000000e+00 1.9098593171027443e+00 2.1794853780223882e+00 4.0852899519073818e+00 2.1022766123267940e+00 -156 -1 4
29778 1 1.0000000000000000e+00 1.9098593171027443e+00 3.4231525826025826e+00 1.3224702956958783e+00 3.7541178407492479e+00 -364 0 4
29786 1 1.0000000000000000e+00 1.9098593171027443e+00 5.9186212729871963e+00 5.7068909017141967e-01 2.3139431967297215e+00 122 0 5
16229 1 1.0000000000000000e+00 1.9098593171027443e+00 3.1961856891433746e+00 1.3563447163948925e+00 4.8256673906280030e+00 148 0 6
5993 1 1.0000000000000000e+00 1.9098593171027443e+00 3.4531413594572782e+00 1.4093160779593683e+00 1.8175896191328396e+00 233 0 5
23816 1 1.0000000000000000e+00 1.9098593171027443e+00 2.7318927730802285e+00 1.0257504236231061e+00 1.0837322529362396e+00 -237 0 4
23155 1 1.0000000000000000e+00 1.9098593171027443e+00 2.8217291128777884e+00 9.7247070191130935e-01 3.0422622701187936e+00 228 0 5
10143 1 1.0000000000000000e+00 1.9098593171027443e+00 2.6211594984689026e+00 9.1586154192391500e-01 2.0506940346372238e+00 -80 0 4
11911 1 1.0000000000000000e+00 1.9098593171027443e+00 4.4876805533119846e-01 1.9465780793083063e+00 5.5329701139196557e+00 61 0 5
22881 1 1.0000000000000000e+00 1.9098593171027443e+00 9.2181127236375560e-01 2.6875587184410450e+00 1.1184358881497287e+00 -359 0 8
24399 1 1.0000000000000000e+00 1.9098593171027443e+00 8.9304656998613108e-01 4.3000313669296748e+00 1.8400969326929438e-02 156 0 6
13900 1 1.0000000000000000e+00 1.9098593171027443e+00 5.6260788147469114e+00 1.6311510472201847e-03 1.4294738725420126e+00 -107 -1 5
5148 1 1.0000000000000000e+00 1.9098593171027443e+00 4.4743512132233345e+00 1.1974941476351195e+00 2.4315963183528404e+00 215 0 6
7633 1 1.0000000000000000e+00 1.9098593171027443e+00 4.8397285694783747e+00 5.2925990877797204e+00 5.4015920846133512e-03 -114 -1 5
12347 1 1.0000000000000000e+00 1.9098593171027443e+00 3.3022811295545590e-01 3.9097265615756842e+00 2.5946655327656005e+00 372 0 5
9698 1 1.0000000000000000e+00 1.9098593171027443e+00 4.0221295189492858e+00 5.8240313813370026e+00 4.7152020582957789e-02 -13 -1 5
25006 1 1.0000000000000000e+00 1.9098593171027443e+00 4.4239664113799400e+00 4.3157466032545040e+00 3.3671043300574310e-01 48 -1 5
23119 1 1.0000000000000000e+00 1.9098593171027443e+00 4.4603341649070396e+00 3.0962782114989071e+00 3.9868148853496654e-02 64 0 5
6940 1 1.0000000000000000e+00 1.9098593171027443e+00 2.4778814848848918e+00 3.4765037532659698e-01 4.0687355986319940e-01 258 -1 6
11410 1 1.0000000000000000e+00 1.9098593171027443e+00 4.7724285022479487e+00 4.5495066881382291e+00 4.2984533150920452e+00 -484 0 7
28100 1 1.0000000000000000e+00 1.9098593171027443e+00 2.2484699436895204e+00 4.9221126041360747e-01 4.4292120546627629e+00 -262 0 7
4148 1 1.0000000000000000e+00 1.9098593171027443e+00 4.1981214008853263e+00 3.8304732607215070e-01 1.8932421056837281e+00 -24 0 6
23900 1 1.0000000000000000e+00 1.9098593171027443e+00 4.8422632452694936e+00 3.3585958077148446e+00 4.4951671662109165e+00 478 0 7
10639 1 1.0000000000000000e+00 1.9098593171027443e+00 5.6906535214140463e-01 4.1712217146594668e+00 5.4451197508067581e+00 501 0 3
